A1,0.0,0.0,1.0
A2,9.789899237534138e-18,-0.15988118769183485,0.9871362650729879
A3,1.9327929137560677e-17,-0.3156490369471024,0.9488760116444965
A4,2.836870032335992e-17,-0.4632960351198617,0.8862035792312147
A5,3.6679616626792065e-17,-0.5990235985155857,0.8007313709487336
A6,4.404685919920126e-17,-0.7193398003386511,0.6946583704589974
A7,-0.1861788402278876,-0.694828891024725,0.6946583704589974
A8,-0.21252905419467538,-0.793169228339088,0.5707135676844317
A9,-0.1875015253993389,-0.8821253219668684,0.4320857488019823
A10,-0.1994525904717284,-0.9383506625467682,0.2823414568428767
A11,-0.19355197655637646,-0.9730514955208874,0.12533323356430426
A12,-0.1949714782631202,-0.9801878125103402,-0.03489949670250073
A13,-0.19137485714045496,-0.9621063771021513,-0.19423435121997218
A14,-0.19487188320829263,-0.9168001292325018,-0.3485720473218152
A15,-0.18077816095089866,-0.8504943791457394,-0.4939418665842308
A16,5.3241209114671e-17,-0.8694949295052191,-0.4939418665842308
A17,5.73919694164854e-17,-0.9372819894918916,-0.3485720473218152
A18,6.00661795552741e-17,-0.9809551553491915,-0.19423435121997218
A19,6.119503887030809e-17,-0.9993908270190958,-0.03489949670250073
A20,6.074950466759039e-17,-0.9921147013144779,0.12533323356430426
A21,5.874103941489033e-17,-0.9593139745400574,0.2823414568428767
A22,5.5221315841449674e-17,-0.9018325264051138,0.4320857488019823
A23,5.028088752939856e-17,-0.821149209133704,0.5707135676844317
A24,0.1861788402278876,-0.694828891024725,0.6946583704589974
A25,0.21252905419467538,-0.793169228339088,0.5707135676844317
A26,0.1875015253993389,-0.8821253219668684,0.4320857488019823
A27,0.1994525904717284,-0.9383506625467682,0.2823414568428767
A28,0.19355197655637646,-0.9730514955208874,0.12533323356430426
A29,0.1949714782631202,-0.9801878125103402,-0.03489949670250073
A30,0.19137485714045496,-0.9621063771021513,-0.19423435121997218
A31,0.19487188320829263,-0.9168001292325018,-0.3485720473218152
A32,0.18077816095089866,-0.8504943791457394,-0.4939418665842308
B1,0.18553384881782875,-0.2553654351482915,0.9488760116444965
B2,0.1884394740749806,-0.42324198842757654,0.8862035792312147
B3,0.3520972369826287,-0.4846202712307444,0.8007313709487336
B4,0.3596699001693256,-0.6229665410464977,0.6946583704589974
B5,0.41057460456685213,-0.7111360754072884,0.5707135676844317
B6,0.36680833440658395,-0.8238650080517426,0.4320857488019823
B7,0.3901881456601266,-0.8763769238941391,0.2823414568428767
B8,0.3796658591988903,-0.9165944664479947,0.12533323356430426
B9,0.38245031195785334,-0.9233167300624704,-0.03489949670250073
B10,0.37539528584525855,-0.9062843903385477,-0.19423435121997218
B11,0.3812269300213394,-0.8562497040305375,-0.3485720473218152
B12,0.35365544879838234,-0.7943231432927664,-0.4939418665842308
B13,0.5509205306626827,-0.7582770580205012,-0.3485720473218152
B14,0.5449894842391305,-0.8156344027043753,-0.19423435121997218
B15,0.5552317946446521,-0.8309631034802876,-0.03489949670250073
B16,0.5511893957914576,-0.8249132260616043,0.12533323356430426
B17,0.5638706065527228,-0.7761013083442821,0.2823414568428767
B18,0.5300838590585882,-0.7295978399418306,0.4320857488019823
B19,0.5806401741444126,-0.5806401741444126,0.5707135676844317
B20,0.5086500507968373,-0.5086500507968373,0.6946583704589974
B21,0.34429605116351836,-0.310005556903408,0.8862035792312147
B22,0.4846202712307444,-0.3520972369826287,0.8007313709487336
B23,0.6229665410464978,-0.3596699001693255,0.6946583704589974
B24,0.7111360754072885,-0.41057460456685196,0.5707135676844317
B25,0.6701921754451658,-0.6034437452275948,0.4320857488019823
B26,0.7129092161875964,-0.6419063414725149,0.2823414568428767
B27,0.7015310330143335,-0.7015310330143334,0.12533323356430426
B28,0.7066760308408345,-0.7066760308408344,-0.03489949670250073
B29,0.6936400423873166,-0.6936400423873165,-0.19423435121997218
B30,0.6965362605040566,-0.6271640659579464,-0.3485720473218152
B31,0.8117100134095975,-0.4686409947459457,-0.3485720473218152
B32,0.8156344027043753,-0.5449894842391304,-0.19423435121997218
C1,0.15205604538732803,-0.04940600407762764,0.9871362650729879
C2,0.3002000734508314,-0.0975409166747403,0.9488760116444965
C3,0.4406207131744528,-0.14316634827856975,0.8862035792312147
C4,0.5697052967828197,-0.1851084719729515,0.8007313709487336
C5,0.694828891024725,-0.1861788402278876,0.6946583704589974
C6,0.793169228339088,-0.21252905419467538,0.5707135676844317
C7,0.8576937008445046,-0.27868157673927363,0.4320857488019823
C8,0.7810098778259291,-0.45091626320255684,0.4320857488019823
C9,0.830790272157108,-0.47965698727002865,0.2823414568428767
C10,0.8249132260616043,-0.5511893957914575,0.12533323356430426
C11,0.8309631034802876,-0.555231794644652,-0.03489949670250073
C12,0.9062843903385477,-0.3753952858452585,-0.19423435121997218
C13,0.9233167300624704,-0.3824503119578533,-0.03489949670250073
C14,0.9165944664479947,-0.37966585919889023,0.12533323356430426
C15,0.9123618066593246,-0.29644432107425334,0.2823414568428767
C16,0.9730514955208874,-0.19355197655637638,0.12533323356430426
C17,0.9801878125103402,-0.1949714782631201,-0.03489949670250073
C18,0.9993908270190958,0.0,-0.03489949670250073
